,Delta
2020-10-02 22:00:00,-1.8411450833333447
2020-10-02 23:00:00,-1.9322923333333364
2020-10-03 00:00:00,-1.9000000833333248
2020-10-03 01:00:00,-1.941535999999985
2020-10-03 02:00:00,-1.9421873333333293
2020-10-03 03:00:00,-1.9333339166666548
2020-10-03 04:00:00,-1.9660157499999968
2020-10-03 05:00:00,-1.899479583333345
2020-10-03 06:00:00,-1.8330741666666697
2020-10-03 07:00:00,-1.8251295000000096
2020-10-03 08:00:00,-1.8083338333333288
2020-10-03 09:00:00,-1.7197897499999968
2020-10-03 10:00:00,-1.7083325833333447
2020-10-03 11:00:00,-1.611456583333336
2020-10-03 12:00:00,-1.4156248333333252
2020-10-03 13:00:00,-0.9562501666666634
2020-10-03 14:00:00,-0.834113749999986
2020-10-03 15:00:00,-0.740757500000008
2020-10-03 16:00:00,-0.8916671666666574
2020-10-03 17:00:00,-1.067057166666686
2020-10-03 18:00:00,-1.0828136666666524
2020-10-03 19:00:00,-1.2098957499999943
2020-10-03 20:00:00,-1.2572932500000036
2020-10-03 21:00:00,-1.3419264166666736
2020-10-03 22:00:00,-1.352865250000001
2020-10-03 23:00:00,-1.4895823333333382
2020-10-04 00:00:00,-1.5835925000000015
2020-10-04 01:00:00,-1.6744791666666499
2020-10-04 02:00:00,-1.7408841666666603
2020-10-04 03:00:00,-1.7427080000000146
2020-10-04 04:00:00,-1.808205000000008
2020-10-04 05:00:00,-1.7740876666666807
2020-10-04 06:00:00,-1.7989586666666568
2020-10-04 07:00:00,-1.8999990833333344
2020-10-04 08:00:00,-2.074479333333329
2020-10-04 09:00:00,-2.26757825
2020-10-04 10:00:00,-2.18984466666668
2020-10-04 11:00:00,-1.815625416666656
2020-10-04 12:00:00,-1.4825526666666633
2020-10-04 13:00:00,-1.3751303333333238
2020-10-04 14:00:00,-1.4601568333333432
2020-10-04 15:00:00,-1.548957499999993
2020-10-04 16:00:00,-1.3669279999999944
2020-10-04 17:00:00,-1.5187502500000107
2020-10-04 18:00:00,-1.7083331666666766
2020-10-04 19:00:00,-1.7910164166666576
2020-10-04 20:00:00,-1.9070314166666689
2020-10-04 21:00:00,-2.133593250000011
2020-10-04 22:00:00,-2.3397148333333457
2020-10-04 23:00:00,-2.508723750000001
2020-10-05 00:00:00,-2.5410158333333466
2020-10-05 01:00:00,-2.542839416666681
2020-10-05 02:00:00,-2.45690166666666
2020-10-05 03:00:00,-2.375258833333333
2020-10-05 04:00:00,-2.3526043333333178
2020-10-05 05:00:00,-2.249869249999996
2020-10-05 06:00:00,-2.2312501666666544
2020-10-05 07:00:00,-2.224480833333331
2020-10-05 08:00:00,-2.3069016666666755
2020-10-05 09:00:00,-2.415754333333325
2020-10-05 10:00:00,-1.9588540833333208
2020-10-05 11:00:00,-1.5666671666666687
2020-10-05 12:00:00,-1.5505209166666702
2020-10-05 13:00:00,-1.5160160000000076
2020-10-05 14:00:00,-1.425910916666659
2020-10-05 15:00:00,-1.383724083333334
2020-10-05 16:00:00,-1.3312497499999978
2020-10-05 17:00:00,-1.2764314999999795
2020-10-05 18:00:00,-1.4904961666666736
2020-10-05 19:00:00,-1.632161249999989
2020-10-05 20:00:00,-1.7809900000000027
2020-10-05 21:00:00,-1.8666662500000302
2020-10-05 22:00:00,-1.899610249999988
2020-10-05 23:00:00,-1.8489576666666565
2020-10-06 00:00:00,-1.802082833333316
2020-10-06 01:00:00,-1.8833329166666744
2020-10-06 02:00:00,-1.8160173333333065
2020-10-06 03:00:00,-1.7888025000000098
2020-10-06 04:00:00,-1.7937498333333224
2020-10-06 05:00:00,-1.9082041666666496
2020-10-06 06:00:00,-1.9158845833333231
2020-10-06 07:00:00,-1.9416671666666687
2020-10-06 08:00:00,-1.9583343333333405
2020-10-06 09:00:00,-2.033332333333334
2020-10-06 10:00:00,2.1755200833333315
2020-10-06 11:00:00,3.625519749999988
2020-10-06 12:00:00,3.7833339166666633
2020-10-06 13:00:00,4.644010333333327
2020-10-06 14:00:00,3.774999999999992
2020-10-06 15:00:00,3.251042250000012
2020-10-06 16:00:00,3.723437749999995
2020-10-06 17:00:00,3.4480475833333344
2020-10-06 18:00:00,0.415886250000014
2020-10-06 19:00:00,0.6680983333333259
2020-10-06 20:00:00,0.3677083333333329
2020-10-06 21:00:00,-0.04153708333333839
2020-10-06 22:00:00,0.3914064166666691
2020-10-06 23:00:00,0.591406499999998
2020-10-07 00:00:00,0.025129166666658875
2020-10-07 01:00:00,-0.2440100000000172
2020-10-07 02:00:00,-0.5411447499999795
2020-10-07 03:00:00,-0.6572933333333424
2020-10-07 04:00:00,-0.7770830000000046
2020-10-07 05:00:00,-0.9250007500000024
2020-10-07 06:00:00,-1.000130166666672
2020-10-07 07:00:00,-1.14166666666668
2020-10-07 08:00:00,-1.2486986666666624
2020-10-07 09:00:00,1.87499991666666
2020-10-07 10:00:00,2.4169267499999947
2020-10-07 11:00:00,2.9170582499999966
2020-10-07 12:00:00,3.9575526666666576
2020-10-07 13:00:00,3.541146333333323
2020-10-07 14:00:00,3.4417967500000017
2020-10-07 15:00:00,3.3417968333333263
2020-10-07 16:00:00,3.3998699999999995
2020-10-07 17:00:00,3.248697833333331
2020-10-07 18:00:00,0.2162756666666681
2020-10-07 19:00:00,0.0500008333333426
2020-10-07 20:00:00,-0.11666641666665355
2020-10-07 21:00:00,-0.1249993333333137
2020-10-07 22:00:00,-0.20000008333332173
2020-10-07 23:00:00,-0.2333331666666467
2020-10-08 00:00:00,-0.3255198333333382
2020-10-08 01:00:00,-0.5260419166666708
2020-10-08 02:00:00,-0.6843746666666846
2020-10-08 03:00:00,-0.8500015000000047
2020-10-08 04:00:00,-0.8920566666666687
2020-10-08 05:00:00,-1.0494781666666668
2020-10-08 06:00:00,-1.1578114999999871
2020-10-08 07:00:00,-1.2583333333333258
2020-10-08 08:00:00,-1.3582035000000021
2020-10-08 09:00:00,-1.416537666666656
2020-10-08 10:00:00,-1.5080730000000033
2020-10-08 11:00:00,-1.7087250000000012
2020-10-08 12:00:00,-1.8158850833333344
2020-10-08 13:00:00,5.4572925000000145
2020-10-08 14:00:00,4.125520916666659
2020-10-08 15:00:00,2.590365166666679
2020-10-08 16:00:00,2.599999499999996
2020-10-08 17:00:00,2.3088534166666648
2020-10-08 18:00:00,0.38333408333333097
2020-10-08 19:00:00,-0.13229166666666006
2020-10-08 20:00:00,-0.09166808333333164
2020-10-08 21:00:00,-0.11640633333334448
2020-10-08 22:00:00,-0.25794533333336034
2020-10-08 23:00:00,-0.2748716666666553
2020-10-09 00:00:00,-0.4579435000000132
2020-10-09 01:00:00,-0.5973948333333396
2020-10-09 02:00:00,-0.6648438333333431
2020-10-09 03:00:00,-0.7364575000000002
2020-10-09 04:00:00,-0.9166672499999962
2020-10-09 05:00:00,-0.9166666666666644
2020-10-09 06:00:00,-0.9916669166666808
2020-10-09 07:00:00,-0.9666661666666768
2020-10-09 08:00:00,-0.9572924166666752
2020-10-09 09:00:00,-0.9996098333333308
2020-10-09 10:00:00,3.633855250000003
2020-10-09 11:00:00,3.891404916666658
2020-10-09 12:00:00,5.317708500000002
2020-10-09 13:00:00,5.124869916666653
2020-10-09 14:00:00,5.232683083333335
2020-10-09 15:00:00,5.392968666666667
2020-10-09 16:00:00,4.526041333333326
2020-10-09 17:00:00,4.4315110833333335
2020-10-09 18:00:00,1.098958583333328
2020-10-09 19:00:00,0.37577983333333975
2020-10-09 20:00:00,0.383593333333323
2020-10-09 21:00:00,-0.058724333333323386
2020-10-09 22:00:00,0.4416663333333304
2020-10-09 23:00:00,0.4084629166666645
2020-10-10 00:00:00,0.4749995833333358
2020-10-10 01:00:00,-0.05104216666666872
2020-10-10 02:00:00,0.6167971666666645
2020-10-10 03:00:00,0.4755204166666545
2020-10-10 04:00:00,-0.05039116666667098
2020-10-10 05:00:00,0.6415361666666612
2020-10-10 06:00:00,0.017578666666658194
2020-10-10 07:00:00,-0.21640608333331104
2020-10-10 08:00:00,-0.4670569999999898
2020-10-10 09:00:00,-0.8507807499999913
2020-10-10 10:00:00,1.6154947500000034
2020-10-10 11:00:00,0.4089850833333344
2020-10-10 12:00:00,0.426170666666664
2020-10-10 13:00:00,0.4251302499999952
2020-10-10 14:00:00,0.2167966666666601
2020-10-10 15:00:00,0.041015416666667186
2020-10-10 16:00:00,0.4334635833333351
2020-10-10 17:00:00,-0.032421999999996835
2020-10-10 18:00:00,0.39322833333333307
2020-10-10 19:00:00,-0.17395866666666393
2020-10-10 20:00:00,-0.34986949999998984
2020-10-10 21:00:00,-0.38359199999999305
2020-10-10 22:00:00,-0.3424460000000025
2020-10-10 23:00:00,-0.44375125000000537
2020-10-11 00:00:00,-0.5256521666666814
2020-10-11 01:00:00,-0.6907563333333329
2020-10-11 02:00:00,-0.7484388333333314
2020-10-11 03:00:00,-0.8854161666666869
2020-10-11 04:00:00,-0.9333335833333436
2020-10-11 05:00:00,-0.9337238333333246
2020-10-11 06:00:00,-0.9570319166666651
2020-10-11 07:00:00,-1.0583333333333371
2020-10-11 08:00:00,-1.1072921666666744
2020-10-11 09:00:00,-1.0583331666666569
2020-10-11 10:00:00,-0.880989249999999
2020-10-11 11:00:00,-0.8574220833333257
2020-10-11 12:00:00,-0.9157552499999966
2020-10-11 13:00:00,-1.009244499999994
2020-10-11 14:00:00,-1.1654946666666532
2020-10-11 15:00:00,0.8751287500000089
2020-10-11 16:00:00,1.0835930833333265
2020-10-11 17:00:00,1.116667333333325
2020-10-11 18:00:00,1.68346416666666
2020-10-11 19:00:00,0.5503900833333404
2020-10-11 20:00:00,0.14270733333332686
2020-10-11 21:00:00,-0.04257783333334686
2020-10-11 22:00:00,-0.15833225000000084
2020-10-11 23:00:00,-0.23255250000000416
2020-10-12 00:00:00,-0.3169264166666608
2020-10-12 01:00:00,-0.4904965000000132
2020-10-12 02:00:00,-0.5190100833333346
2020-10-12 03:00:00,-0.5476559999999822
2020-10-12 04:00:00,-0.6079440000000034
2020-10-12 05:00:00,-0.6442704999999833
2020-10-12 06:00:00,-0.7578121666666533
2020-10-12 07:00:00,0.9421874166666484
2020-10-12 08:00:00,2.583463500000008
2020-10-12 09:00:00,1.96705708333333
2020-10-12 10:00:00,2.180991083333339
2020-10-12 11:00:00,2.226041750000008
2020-10-12 12:00:00,1.458983333333343
2020-10-12 13:00:00,1.0083330833333406
2020-10-12 14:00:00,0.7333347500000258
2020-10-12 15:00:00,0.6260417499999917
2020-10-12 16:00:00,0.4587227499999926
2020-10-12 17:00:00,0.2947924166666596
2020-10-12 18:00:00,0.0234375
2020-10-12 19:00:00,-0.10103991666667156
2020-10-12 20:00:00,-0.2468741666666787
2020-10-12 21:00:00,-0.28124983333332665
2020-10-12 22:00:00,-0.4252590833333301
2020-10-12 23:00:00,-0.601042166666673
2020-10-13 00:00:00,-0.607553833333327
2020-10-13 01:00:00,-0.7669270000000097
2020-10-13 02:00:00,-0.8497398333333308
2020-10-13 03:00:00,-0.9583333333333144
2020-10-13 04:00:00,-1.041406083333328
2020-10-13 05:00:00,-1.1507811666666683
2020-10-13 06:00:00,-1.1994784999999908
2020-10-13 07:00:00,-1.2499988333333292
2020-10-13 08:00:00,-1.2505191666666704
2020-10-13 09:00:00,-1.2166665833333283
2020-10-13 10:00:00,-1.0576828333333308
2020-10-13 11:00:00,-0.8833342499999972
2020-10-13 12:00:00,3.408463833333337
2020-10-13 13:00:00,2.0915358333333387
2020-10-13 14:00:00,2.301041750000003
2020-10-13 15:00:00,2.360156916666675
2020-10-13 16:00:00,2.8647134166666604
2020-10-13 17:00:00,1.756770749999994
2020-10-13 18:00:00,0.3507813333333445
2020-10-13 19:00:00,0.07291650000000516
2020-10-13 20:00:00,0.046875
2020-10-13 21:00:00,0.06510466666667725
2020-10-13 22:00:00,-0.02499949999999984
2020-10-13 23:00:00,-0.21692575000001568
2020-10-14 00:00:00,-0.34335949999999826
2020-10-14 01:00:00,-0.5079423333333182
2020-10-14 02:00:00,-0.6722645000000043
2020-10-14 03:00:00,-0.7175778333333298
2020-10-14 04:00:00,-0.8671859999999896
2020-10-14 05:00:00,-0.9333340833333352
2020-10-14 06:00:00,-1.0082031666666609
2020-10-14 07:00:00,-1.058074249999997
2020-10-14 08:00:00,-1.1175804166666763
2020-10-14 09:00:00,-1.0677093333333545
2020-10-14 10:00:00,-0.9747402500000106
2020-10-14 11:00:00,-0.8656262500000054
2020-10-14 12:00:00,1.89153666666666
2020-10-14 13:00:00,2.438671999999997
2020-10-14 14:00:00,2.6251291666666603
2020-10-14 15:00:00,2.1757801666666623
2020-10-14 16:00:00,2.1493479166666702
2020-10-14 17:00:00,2.4251292499999977
2020-10-14 18:00:00,0.6837242500000045
2020-10-14 19:00:00,0.007161583333328282
2020-10-14 20:00:00,-0.2005200833333376
2020-10-14 21:00:00,-0.466276333333333
2020-10-14 22:00:00,-0.6161450833333221
2020-10-14 23:00:00,-0.6580746666666784
2020-10-15 00:00:00,-0.7020813333333322
2020-10-15 01:00:00,-0.7750003333333524
2020-10-15 02:00:00,-0.9162754166666572
2020-10-15 03:00:00,-1.0921878333333268
2020-10-15 04:00:00,-1.267187000000014
2020-10-15 05:00:00,-1.3838560833333418
2020-10-15 06:00:00,-1.4744790000000094
2020-10-15 07:00:00,-1.4346355833333317
2020-10-15 08:00:00,-1.5492201666666716
2020-10-15 09:00:00,-1.665886166666667
2020-10-15 10:00:00,-1.682943999999999
2020-10-15 11:00:00,-1.6161465000000137
2020-10-15 12:00:00,-1.2989595000000236
2020-10-15 13:00:00,-1.1906242499999848
2020-10-15 14:00:00,-1.1673183333333412
2020-10-15 15:00:00,-1.3255199166666642
2020-10-15 16:00:00,-1.4249997500000262
2020-10-15 17:00:00,-1.4611985833333418
2020-10-15 18:00:00,-1.5151047500000059
2020-10-15 19:00:00,-1.6346349166666698
2020-10-15 20:00:00,-1.873698250000018
2020-10-15 21:00:00,-2.017187249999992
2020-10-15 22:00:00,-2.1259110000000163
2020-10-15 23:00:00,-2.266797083333337
2020-10-16 00:00:00,-2.2832033333333186
2020-10-16 01:00:00,-2.2248690833333318
2020-10-16 02:00:00,-2.1499998333333394
2020-10-16 03:00:00,-2.033203416666666
2020-10-16 04:00:00,-2.00000025
2020-10-16 05:00:00,-1.91666575
2020-10-16 06:00:00,-1.8328134166666532
2020-10-16 07:00:00,-1.7921862500000003
2020-10-16 08:00:00,-1.8406266666666584
2020-10-16 09:00:00,-2.008201833333331
2020-10-16 10:00:00,-1.7817710833333391
2020-10-16 11:00:00,-1.4171869999999984
2020-10-16 12:00:00,-1.357943333333317
2020-10-16 13:00:00,-1.3752601666666493
2020-10-16 14:00:00,-1.3342446666666703
2020-10-16 15:00:00,-1.5427064999999869
2020-10-16 16:00:00,-1.772396833333346
2020-10-16 17:00:00,-1.8083333333333234
2020-10-16 18:00:00,-1.9829440833333365
2020-10-16 19:00:00,-2.2658860000000023
2020-10-16 20:00:00,-2.4912779166666823
2020-10-16 21:00:00,-2.551562500000003
2020-10-16 22:00:00,-2.5899743333333305
2020-10-16 23:00:00,-2.6841149166666654
2020-10-17 00:00:00,-2.632551916666671
2020-10-17 01:00:00,-2.501432333333341
2020-10-17 02:00:00,-2.4328115833333186
2020-10-17 03:00:00,-2.2584645000000023
2020-10-17 04:00:00,-2.282551916666677
2020-10-17 05:00:00,-2.224479833333312
2020-10-17 06:00:00,-2.133591666666661
2020-10-17 07:00:00,-2.2338549999999984
2020-10-17 08:00:00,-2.124090833333341
2020-10-17 09:00:00,-2.0830739999999963
2020-10-17 10:00:00,-2.03372358333332
2020-10-17 11:00:00,-1.8833330833333408
2020-10-17 12:00:00,-1.658072583333322
2020-10-17 13:00:00,-1.4842437499999903
2020-10-17 14:00:00,-1.7507819166666678
2020-10-17 15:00:00,-1.5914057499999856
2020-10-17 16:00:00,-1.4674479166666643
2020-10-17 17:00:00,-1.4579432499999996
2020-10-17 18:00:00,-1.4179691666666727
2020-10-17 19:00:00,-1.4345042500000034
2020-10-17 20:00:00,-1.5589828333333244
2020-10-17 21:00:00,-1.7098953333333284
2020-10-17 22:00:00,-1.7697913333333233
2020-10-17 23:00:00,-1.7848956666666496
2020-10-18 00:00:00,-1.85833383333334
2020-10-18 01:00:00,-1.8416662500000032
2020-10-18 02:00:00,-1.9255209166666845
2020-10-18 03:00:00,-1.992187583333326
2020-10-18 04:00:00,-2.159635499999993
2020-10-18 05:00:00,-2.2488279166666767
2020-10-18 06:00:00,-2.41705841666667
2020-10-18 07:00:00,-2.4763025833333288
2020-10-18 08:00:00,-2.4243485833333267
2020-10-18 09:00:00,-2.460285749999983
2020-10-18 10:00:00,-2.374738750000006
2020-10-18 11:00:00,-2.2677105
2020-10-18 12:00:00,-2.1529945833333173
2020-10-18 13:00:00,-2.059896083333335
2020-10-18 14:00:00,-1.9496095000000009
2020-10-18 15:00:00,-1.8746102499999893
2020-10-18 16:00:00,-1.7824239166666516
2020-10-18 17:00:00,-1.6999997499999822
2020-10-18 18:00:00,-1.674088000000005
2020-10-18 19:00:00,-1.6270834166666717
2020-10-18 20:00:00,-1.6664064999999797
2020-10-18 21:00:00,-1.664322416666664
2020-10-18 22:00:00,-1.7973975833333284
2020-10-18 23:00:00,-1.9088554166666756
2020-10-19 00:00:00,-1.992708499999999
2020-10-19 01:00:00,-2.0750005000000087
2020-10-19 02:00:00,-2.1083349166666707
2020-10-19 03:00:00,-2.125128416666655
2020-10-19 04:00:00,-2.242317250000013
2020-10-19 05:00:00,-2.2424493333333264
2020-10-19 06:00:00,-2.3165363333333455
2020-10-19 07:00:00,-2.423047083333316
2020-10-19 08:00:00,-2.676952333333311
2020-10-19 09:00:00,-2.9749999999999868
2020-10-19 10:00:00,-3.01601591666666
2020-10-19 11:00:00,-2.9406264999999934
2020-10-19 12:00:00,-2.8958324999999974
2020-10-19 13:00:00,-2.7369792500000045
2020-10-19 14:00:00,-2.691667416666661
2020-10-19 15:00:00,-2.5845039999999884
2020-10-19 16:00:00,-2.541275833333337
2020-10-19 17:00:00,-2.4385422499999976
2020-10-19 18:00:00,-2.466144749999991
2020-10-19 19:00:00,-2.4247403333333324
2020-10-19 20:00:00,-2.4705727500000094
2020-10-19 21:00:00,-2.7250000833333488
2020-10-19 22:00:00,-2.8999996666666585
2020-10-19 23:00:00,-3.058332083333326
2020-10-20 00:00:00,-3.0502603333333265
2020-10-20 01:00:00,-3.0087235833333352
2020-10-20 02:00:00,-2.947917916666668
2020-10-20 03:00:00,-2.9026039166666635
2020-10-20 04:00:00,-2.892188333333344
2020-10-20 05:00:00,-2.84999908333333
2020-10-20 06:00:00,-2.8500001666666748
2020-10-20 07:00:00,-2.7916674166666766
2020-10-20 08:00:00,-2.8416655833333313
2020-10-20 09:00:00,-2.8078124999999905
2020-10-20 10:00:00,-2.8160151666666664
2020-10-20 11:00:00,-2.8765629166666717
2020-10-20 12:00:00,-2.8988283333333267
2020-10-20 13:00:00,-2.9404946666666665
2020-10-20 14:00:00,-2.941666999999996
2020-10-20 15:00:00,-2.8312500833333303
2020-10-20 16:00:00,-2.8006481666666545
2020-10-20 17:00:00,-2.7404939999999907
2020-10-20 18:00:00,-2.551822333333341
2020-10-20 19:00:00,-2.432031916666673
2020-10-20 20:00:00,-2.323958416666656
2020-10-20 21:00:00,-2.241926250000013
2020-10-20 22:00:00,-2.149871249999997
2020-10-20 23:00:00,-2.14114575
2020-10-21 00:00:00,-1.9727273636363665
2020-10-21 01:00:00,-1.941667416666661
2020-10-21 02:00:00,-1.8574226666666505
2020-10-21 03:00:00,-1.7333320833333374
2020-10-21 04:00:00,-1.6067700833333376
2020-10-21 05:00:00,-1.6593755000000032
2020-10-21 06:00:00,-1.4677088333333332
2020-10-21 07:00:00,-1.3994796666666716
