Date,hwr,hws,oat
2017-11-08 13:14:29.975,126.4764,165.5121,25.5149
2017-11-08 13:15:08.058,126.4764,165.5121,25.8133
2017-11-08 13:15:08.076,126.4764,168.4594,25.8133
2017-11-08 13:15:08.094,127.4983,168.4594,25.8133
2017-11-08 13:15:08.115,127.4983,168.4594,25.8133
2017-11-08 13:15:08.146,127.4983,168.4594,25.8133
2017-11-08 13:15:08.251,127.4983,168.4594,25.8133
2017-11-08 13:17:02.551,127.4983,168.4594,25.8133
2017-11-08 13:19:15.266,127.4983,168.4594,25.8133
2017-11-08 13:21:55.663,127.4983,168.4594,25.8133
2017-11-08 13:24:58.275,127.4983,168.4594,25.8133
2017-11-08 13:28:16.643,127.4983,168.4594,25.8133
2017-11-08 13:30:07.862,127.4983,168.4594,27.5704
2017-11-08 13:30:07.889,127.4983,174.4487,27.5704
2017-11-08 13:30:07.908,129.8656,174.4487,27.5704
2017-11-08 13:30:07.934,129.8656,174.4487,27.5704
2017-11-08 13:30:07.971,129.8656,174.4487,27.5704
2017-11-08 13:30:08.188,129.8656,174.4487,27.5704
2017-11-08 13:31:21.537,129.8656,174.4487,27.5704
2017-11-08 13:35:13.547,129.8656,174.4487,27.5704
2017-11-08 13:38:55.707,129.8656,174.4487,27.5704
2017-11-08 13:42:14.346,129.8656,174.4487,27.5704
2017-11-08 13:44:57.477,129.8656,174.4487,27.5704
2017-11-08 13:45:07.862,129.8656,174.4487,28.6604
2017-11-08 13:45:07.880,129.8656,176.9685,28.6604
2017-11-08 13:45:07.897,131.8569,176.9685,28.6604
2017-11-08 13:45:07.915,131.8569,176.9685,28.6604
2017-11-08 13:45:07.933,131.8569,176.9685,28.6604
2017-11-08 13:45:08.072,131.8569,176.9685,28.6604
2017-11-08 13:47:56.015,131.8569,176.9685,28.6604
2017-11-08 13:50:54.191,131.8569,176.9685,28.6604
2017-11-08 13:54:26.473,131.8569,176.9685,28.6604
2017-11-08 13:57:46.564,131.8569,176.9685,28.6604
2017-11-08 14:00:08.379,131.8569,176.9685,29.9759
2017-11-08 14:00:08.396,131.8569,181.2312,29.9759
2017-11-08 14:00:08.414,134.9363,181.2312,29.9759
2017-11-08 14:00:08.430,134.9363,181.2312,29.9759
2017-11-08 14:00:08.449,134.9363,181.2312,29.9759
2017-11-08 14:00:08.569,134.9363,181.2312,29.9759
2017-11-08 14:00:45.845,134.9363,181.2312,29.9759
2017-11-08 14:03:44.881,134.9363,181.2312,29.9759
2017-11-08 14:07:41.003,134.9363,181.2312,29.9759
2017-11-08 14:11:19.596,134.9363,181.2312,29.9759
2017-11-08 14:15:07.873,134.9363,181.2312,30.826999999999998
2017-11-08 14:15:07.891,134.9363,182.9905,30.826999999999998
2017-11-08 14:15:07.908,136.2171,182.9905,30.826999999999998
2017-11-08 14:15:07.926,136.2171,182.9905,30.826999999999998
2017-11-08 14:15:07.944,136.2171,182.9905,30.826999999999998
2017-11-08 14:15:08.050,136.2171,182.9905,30.826999999999998
2017-11-08 14:15:36.925,136.2171,182.9905,30.826999999999998
2017-11-08 14:20:05.069,136.2171,182.9905,30.826999999999998
2017-11-08 14:24:03.331,136.2171,182.9905,30.826999999999998
2017-11-08 14:28:02.561,136.2171,182.9905,30.826999999999998
2017-11-08 14:30:07.820,136.2171,182.9905,31.6738
2017-11-08 14:30:07.838,136.2171,184.6829,31.6738
2017-11-08 14:30:07.879,135.3291,184.6829,31.6738
2017-11-08 14:30:07.905,135.3291,184.6829,31.6738
2017-11-08 14:30:07.925,135.3291,184.6829,31.6738
2017-11-08 14:30:08.047,135.3291,184.6829,31.6738
2017-11-08 14:32:53.171,135.3291,184.6829,31.6738
2017-11-08 14:37:51.882,135.3291,184.6829,31.6738
2017-11-08 14:41:19.579,135.3291,184.6829,31.6738
2017-11-08 14:45:07.687,135.3291,184.6829,32.6259
2017-11-08 14:45:07.718,135.3291,185.4572,32.6259
2017-11-08 14:45:07.735,133.7374,185.4572,32.6259
2017-11-08 14:45:07.753,133.7374,185.4572,32.6259
2017-11-08 14:45:07.770,133.7374,185.4572,32.6259
2017-11-08 14:45:07.894,133.7374,185.4572,32.6259
2017-11-08 14:45:36.334,133.7374,185.4572,32.6259
2017-11-08 14:49:37.783,133.7374,185.4572,32.6259
2017-11-08 14:54:40.241,133.7374,185.4572,32.6259
2017-11-08 14:58:44.240,133.7374,185.4572,32.6259
2017-11-08 15:00:08.262,133.7374,185.4572,33.6182
2017-11-08 15:00:08.281,133.7374,185.9837,33.6182
2017-11-08 15:00:08.315,139.2331,185.9837,33.6182
2017-11-08 15:00:08.334,139.2331,185.9837,33.6182
2017-11-08 15:00:08.353,139.2331,185.9837,33.6182
2017-11-08 15:00:08.474,139.2331,185.9837,33.6182
2017-11-08 15:03:23.994,139.2331,185.9837,33.6182
2017-11-08 15:08:28.631,139.2331,185.9837,33.6182
2017-11-08 15:13:06.941,139.2331,185.9837,33.6182
2017-11-08 15:15:07.882,139.2331,185.9837,34.817
2017-11-08 15:15:07.915,139.2331,185.8981,34.817
2017-11-08 15:15:07.934,139.4085,185.8981,34.817
2017-11-08 15:15:07.953,139.4085,185.8981,34.817
2017-11-08 15:15:07.972,139.4085,185.8981,34.817
2017-11-08 15:15:08.109,139.4085,185.8981,34.817
2017-11-08 15:17:35.591,139.4085,185.8981,34.817
2017-11-08 15:22:08.953,139.4085,185.8981,34.817
2017-11-08 15:26:48.852,139.4085,185.8981,34.817
2017-11-08 15:30:08.165,139.4085,185.8981,35.9308
2017-11-08 15:30:08.184,139.4085,185.9487,35.9308
2017-11-08 15:30:08.210,140.9829,185.9487,35.9308
2017-11-08 15:30:08.229,140.9829,185.9487,35.9308
2017-11-08 15:30:08.248,140.9829,185.9487,35.9308
2017-11-08 15:30:08.384,140.9829,185.9487,35.9308
2017-11-08 15:31:38.023,140.9829,185.9487,35.9308
2017-11-08 15:36:47.048,140.9829,185.9487,35.9308
2017-11-08 15:40:47.455,140.9829,185.9487,35.9308
2017-11-08 15:45:07.932,140.9829,185.9487,36.858000000000004
2017-11-08 15:45:07.961,140.9829,186.0394,36.858000000000004
2017-11-08 15:45:07.979,139.6272,186.0394,36.858000000000004
2017-11-08 15:45:08.011,139.6272,186.0394,36.858000000000004
2017-11-08 15:45:08.030,139.6272,186.0394,36.858000000000004
2017-11-08 15:45:08.139,139.6272,186.0394,36.858000000000004
2017-11-08 15:45:17.976,139.6272,186.0394,36.858000000000004
2017-11-08 15:49:21.170,139.6272,186.0394,36.858000000000004
2017-11-08 15:55:30.447,139.6272,186.0394,36.858000000000004
2017-11-08 16:00:08.897,139.6272,186.0394,37.696
2017-11-08 16:00:08.916,139.6272,186.49599999999998,37.696
2017-11-08 16:00:08.935,137.945,186.49599999999998,37.696
2017-11-08 16:00:08.967,137.945,186.49599999999998,37.696
2017-11-08 16:00:08.984,137.945,186.49599999999998,37.696
2017-11-08 16:00:09.106,137.945,186.49599999999998,37.696
2017-11-08 16:00:14.982,137.945,186.49599999999998,37.696
2017-11-08 16:06:44.303,137.945,186.49599999999998,37.696
2017-11-08 16:11:45.035,137.945,186.49599999999998,37.696
2017-11-08 16:15:08.001,137.945,186.49599999999998,38.4921
2017-11-08 16:15:08.027,137.945,186.5492,38.4921
2017-11-08 16:15:08.046,140.1636,186.5492,38.4921
2017-11-08 16:15:08.071,140.1636,186.5492,38.4921
2017-11-08 16:15:08.091,140.1636,186.5492,38.4921
2017-11-08 16:15:08.215,140.1636,186.5492,38.4921
2017-11-08 16:17:16.359,140.1636,186.5492,38.4921
2017-11-08 16:22:35.224,140.1636,186.5492,38.4921
2017-11-08 16:27:14.705,140.1636,186.5492,38.4921
2017-11-08 16:30:07.881,140.1636,186.5492,39.0336
2017-11-08 16:30:07.899,140.1636,186.2092,39.0336
2017-11-08 16:30:07.918,140.1112,186.2092,39.0336
2017-11-08 16:30:07.937,140.1112,186.2092,39.0336
2017-11-08 16:30:07.961,140.1112,186.2092,39.0336
2017-11-08 16:30:08.084,140.1112,186.2092,39.0336
2017-11-08 16:32:59.089,140.1112,186.2092,39.0336
2017-11-08 16:37:59.056,140.1112,186.2092,39.0336
2017-11-08 16:44:38.835,140.1112,186.2092,39.0336
2017-11-08 16:45:07.843,140.1112,186.2092,39.4902
2017-11-08 16:45:07.862,140.1112,186.5442,39.4902
2017-11-08 16:45:07.881,143.3804,186.5442,39.4902
2017-11-08 16:45:07.900,143.3804,186.5442,39.4902
2017-11-08 16:45:07.919,143.3804,186.5442,39.4902
2017-11-08 16:45:08.052,143.3804,186.5442,39.4902
2017-11-08 16:49:56.398,143.3804,186.5442,39.4902
2017-11-08 16:55:11.503,143.3804,186.5442,39.4902
2017-11-09 05:00:07.921,174.6619,186.0296,33.9387
2017-11-09 05:00:07.946,174.6619,185.9371,33.9387
2017-11-09 05:00:07.966,174.9217,185.9371,33.9387
2017-11-09 05:00:07.984,174.9217,185.9371,33.9387
2017-11-09 05:00:08.004,174.9217,185.9371,33.9387
2017-11-09 05:00:08.125,174.9217,185.9371,33.9387
2017-11-09 05:15:08.257,174.9217,185.9371,34.0562
2017-11-09 05:15:08.293,174.9217,185.8743,34.0562
2017-11-09 05:15:08.339,174.8859,185.8743,34.0562
2017-11-09 05:15:08.407,174.8859,185.8743,34.0562
2017-11-09 05:15:08.447,174.8859,185.8743,34.0562
2017-11-09 05:15:08.709,174.8859,185.8743,34.0562
2017-11-09 05:15:38.947,174.8859,185.8743,34.0562
2017-11-09 05:30:08.315,174.8859,185.8743,33.9739
2017-11-09 05:30:08.333,174.8859,186.2716,33.9739
2017-11-09 05:30:08.353,172.166,186.2716,33.9739
2017-11-09 05:30:08.377,172.166,186.2716,33.9739
2017-11-09 05:30:08.399,172.166,186.2716,33.9739
2017-11-09 05:30:08.548,172.166,186.2716,33.9739
2017-11-09 05:43:17.819,172.166,186.2716,33.9739
2017-11-09 05:45:07.866,172.166,186.2716,34.018
2017-11-09 05:45:07.890,172.166,185.8526,34.018
2017-11-09 05:45:07.909,174.7815,185.8526,34.018
2017-11-09 05:45:07.938,174.7815,185.8526,34.018
2017-11-09 05:45:07.973,174.7815,185.8526,34.018
2017-11-09 05:45:08.102,174.7815,185.8526,34.018
2017-11-09 06:00:09.803,174.7815,185.8526,33.8764
2017-11-09 06:00:09.823,174.7815,185.5576,33.8764
2017-11-09 06:00:09.843,175.4137,185.5576,33.8764
2017-11-09 06:00:09.868,175.4137,185.5576,33.8764
2017-11-09 06:00:09.887,175.4137,185.5576,33.8764
2017-11-09 06:00:10.099,175.4137,185.5576,33.8764
2017-11-09 06:15:07.876,175.4137,185.5576,34.2704
2017-11-09 06:15:07.895,175.4137,185.8983,34.2704
2017-11-09 06:15:07.914,175.562,185.8983,34.2704
2017-11-09 06:15:07.933,175.562,185.8983,34.2704
2017-11-09 06:15:07.965,175.562,185.8983,34.2704
2017-11-09 06:15:08.088,175.562,185.8983,34.2704
2017-11-09 06:25:24.393,175.562,185.8983,34.2704
2017-11-09 06:30:08.588,175.562,185.8983,34.132
2017-11-09 06:30:08.608,175.562,186.3546,34.132
2017-11-09 06:30:08.626,175.3137,186.3546,34.132
2017-11-09 06:30:08.655,175.3137,186.3546,34.132
2017-11-09 06:30:08.672,175.3137,186.3546,34.132
2017-11-09 06:30:08.790,175.3137,186.3546,34.132
2017-11-09 06:45:00.913,175.3137,186.3546,34.0071
2017-11-09 06:45:00.915,175.3137,186.2919,34.0071
2017-11-09 06:45:00.917,175.1653,186.2919,34.0071
2017-11-09 06:45:00.918,175.1653,186.2919,34.0071
2017-11-09 06:45:00.920,175.1653,186.2919,34.0071
2017-11-09 06:45:00.930,175.1653,186.2919,34.0071
2017-11-09 06:53:12.370,175.1653,186.2919,34.0071
2017-11-09 07:00:08.047,175.1653,186.2919,33.9673
2017-11-09 07:00:08.073,175.1653,185.7642,33.9673
2017-11-09 07:00:08.092,175.2414,185.7642,33.9673
2017-11-09 07:00:08.120,175.2414,185.7642,33.9673
2017-11-09 07:00:08.139,175.2414,185.7642,33.9673
2017-11-09 07:00:08.251,175.2414,185.7642,33.9673
2017-11-09 07:15:08.130,175.2414,185.7642,34.3968
2017-11-09 07:15:08.148,175.2414,186.0481,34.3968
2017-11-09 07:15:08.174,175.1442,186.0481,34.3968
2017-11-09 07:15:08.194,175.1442,186.0481,34.3968
2017-11-09 07:15:08.224,175.1442,186.0481,34.3968
2017-11-09 07:15:08.346,175.1442,186.0481,34.3968
2017-11-09 07:27:27.329,175.1442,186.0481,34.3968
2017-11-09 07:30:08.820,175.1442,186.0481,34.7941
2017-11-09 07:30:08.838,175.1442,186.4404,34.7941
2017-11-09 07:30:08.857,175.2737,186.4404,34.7941
2017-11-09 07:30:08.876,175.2737,186.4404,34.7941
2017-11-09 07:30:08.895,175.2737,186.4404,34.7941
2017-11-09 07:30:09.023,175.2737,186.4404,34.7941
2017-11-09 07:45:00.806,175.2737,186.4404,34.9962
2017-11-09 07:45:00.807,175.2737,186.0947,34.9962
2017-11-09 07:45:00.809,175.2525,186.0947,34.9962
2017-11-09 07:45:00.811,175.2525,186.0947,34.9962
2017-11-09 07:45:00.813,175.2525,186.0947,34.9962
2017-11-09 07:45:00.823,175.2525,186.0947,34.9962
2017-11-09 08:00:08.175,175.2525,186.0947,35.0785
2017-11-09 08:00:08.201,175.2525,185.5448,35.0785
2017-11-09 08:00:08.224,175.2141,185.5448,35.0785
2017-11-09 08:00:08.243,175.2141,185.5448,35.0785
2017-11-09 08:00:08.261,175.2141,185.5448,35.0785
2017-11-09 08:00:08.376,175.2141,185.5448,35.0785
2017-11-09 08:04:40.035,175.2141,185.5448,35.0785
2017-11-09 08:15:08.086,175.2141,185.5448,35.0052
2017-11-09 08:15:08.105,175.2141,185.8837,35.0052
2017-11-09 08:15:08.125,175.0281,185.8837,35.0052
2017-11-09 08:15:08.143,175.0281,185.8837,35.0052
2017-11-09 08:15:08.172,175.0281,185.8837,35.0052
2017-11-09 08:15:08.287,175.0281,185.8837,35.0052
2017-11-09 08:30:07.918,175.0281,185.8837,34.9803
2017-11-09 08:30:07.958,175.0281,186.3815,34.9803
2017-11-09 08:30:08.021,174.8351,186.3815,34.9803
2017-11-09 08:30:08.038,174.8351,186.3815,34.9803
2017-11-09 08:30:08.056,174.8351,186.3815,34.9803
2017-11-09 08:30:08.158,174.8351,186.3815,34.9803
2017-11-09 08:37:01.855,174.8351,186.3815,34.9803
2017-11-09 08:45:10.687,174.8351,186.3815,35.1832
2017-11-09 08:45:10.726,174.8351,185.9892,35.1832
2017-11-09 08:45:10.749,174.9164,185.9892,35.1832
2017-11-09 08:45:10.766,174.9164,185.9892,35.1832
2017-11-09 08:45:10.788,174.9164,185.9892,35.1832
2017-11-09 08:45:10.909,174.9164,185.9892,35.1832
2017-11-09 09:00:07.720,174.9164,185.9892,35.3227
2017-11-09 09:00:07.738,174.9164,185.5215,35.3227
2017-11-09 09:00:07.757,174.8046,185.5215,35.3227
2017-11-09 09:00:07.776,174.8046,185.5215,35.3227
2017-11-09 09:00:07.794,174.8046,185.5215,35.3227
2017-11-09 09:00:07.909,174.8046,185.5215,35.3227
2017-11-09 09:08:28.304,174.8046,185.5215,35.3227
2017-11-09 09:15:07.728,174.8046,185.5215,35.3222
2017-11-09 09:15:07.753,174.8046,186.141,35.3222
2017-11-09 09:15:07.770,174.697,186.141,35.3222
2017-11-09 09:15:07.788,174.697,186.141,35.3222
2017-11-09 09:15:07.807,174.697,186.141,35.3222
2017-11-09 09:15:07.935,174.697,186.141,35.3222
2017-11-09 09:30:07.682,174.697,186.141,35.345
2017-11-09 09:30:07.698,174.697,186.3471,35.345
2017-11-09 09:30:07.716,174.65400000000002,186.3471,35.345
2017-11-09 09:30:07.733,174.65400000000002,186.3471,35.345
2017-11-09 09:30:07.750,174.65400000000002,186.3471,35.345
2017-11-09 09:30:07.856,174.65400000000002,186.3471,35.345
2017-11-09 09:43:56.089,174.65400000000002,186.3471,35.345
2017-11-09 09:45:08.760,174.65400000000002,186.3471,35.4749
2017-11-09 09:45:08.787,174.65400000000002,185.6311,35.4749
2017-11-09 09:45:08.807,174.6928,185.6311,35.4749
2017-11-09 09:45:08.825,174.6928,185.6311,35.4749
2017-11-09 09:45:08.852,174.6928,185.6311,35.4749
2017-11-09 09:45:08.977,174.6928,185.6311,35.4749
2017-11-09 10:00:09.223,174.6928,185.6311,35.5621
2017-11-09 10:00:09.249,174.6928,185.8177,35.5621
2017-11-09 10:00:09.267,174.6658,185.8177,35.5621
2017-11-09 10:00:09.286,174.6658,185.8177,35.5621
2017-11-09 10:00:09.312,174.6658,185.8177,35.5621
2017-11-09 10:00:09.415,174.6658,185.8177,35.5621
2017-11-09 10:07:32.782,174.6658,185.8177,35.5621
2017-11-09 10:15:12.047,174.6658,185.8177,35.6959
2017-11-09 10:15:12.065,174.6658,188.9818,35.6959
2017-11-09 10:15:12.082,172.6455,188.9818,35.6959
2017-11-09 10:15:12.100,172.6455,188.9818,35.6959
2017-11-09 10:15:12.117,172.6455,188.9818,35.6959
2017-11-09 10:15:12.220,172.6455,188.9818,35.6959
2017-11-09 10:23:35.099,172.6455,188.9818,35.6959
2017-11-09 10:30:13.895,172.6455,188.9818,35.9149
2017-11-09 10:30:13.913,172.6455,185.2797,35.9149
2017-11-09 10:30:13.938,175.8032,185.2797,35.9149
2017-11-09 10:30:13.958,175.8032,185.2797,35.9149
2017-11-09 10:30:13.984,175.8032,185.2797,35.9149
2017-11-09 10:30:14.098,175.8032,185.2797,35.9149
2017-11-09 10:37:06.225,175.8032,185.2797,35.9149
2017-11-09 10:45:16.406,175.8032,185.2797,36.1099
2017-11-09 10:45:16.424,175.8032,186.3956,36.1099
2017-11-09 10:45:16.442,154.5873,186.3956,36.1099
2017-11-09 10:45:16.460,154.5873,186.3956,36.1099
2017-11-09 10:45:16.479,154.5873,186.3956,36.1099
2017-11-09 10:45:16.610,154.5873,186.3956,36.1099
2017-11-09 10:46:53.549,154.5873,186.3956,36.1099
2017-11-09 10:57:08.322,154.5873,186.3956,36.1099
2017-11-09 11:00:17.252,154.5873,186.3956,36.1301
2017-11-09 11:00:17.273,154.5873,186.5016,36.1301
2017-11-09 11:00:17.298,154.5372,186.5016,36.1301
2017-11-09 11:00:17.317,154.5372,186.5016,36.1301
2017-11-09 11:00:17.342,154.5372,186.5016,36.1301
2017-11-09 11:00:17.515,154.5372,186.5016,36.1301
2017-11-09 11:03:29.929,154.5372,186.5016,36.1301
2017-11-09 11:07:42.695,154.5372,186.5016,36.1301
2017-11-09 11:10:52.328,154.5372,186.5016,36.1301
2017-11-09 11:15:16.449,154.5372,186.5016,36.2768
2017-11-09 11:15:16.505,154.5372,169.2524,36.2768
2017-11-09 11:15:16.528,132.8577,169.2524,36.2768
2017-11-09 11:15:16.553,132.8577,169.2524,36.2768
2017-11-09 11:15:16.573,132.8577,169.2524,36.2768
2017-11-09 11:15:16.732,132.8577,169.2524,36.2768
2017-11-09 11:15:19.604,132.8577,169.2524,36.2768
2017-11-09 11:19:29.306,132.8577,169.2524,36.2768
2017-11-09 11:23:22.902,132.8577,169.2524,36.2768
2017-11-09 11:27:18.809,132.8577,169.2524,36.2768
2017-11-09 11:30:00.863,132.8577,169.2524,36.5523
2017-11-09 11:30:00.865,132.8577,169.8539,36.5523
2017-11-09 11:30:00.867,133.005,169.8539,36.5523
2017-11-09 11:30:00.868,133.005,169.8539,36.5523
2017-11-09 11:30:00.870,133.005,169.8539,36.5523
2017-11-09 11:30:00.880,133.005,169.8539,36.5523
2017-11-09 11:31:40.034,133.005,169.8539,36.5523
2017-11-09 11:36:07.785,133.005,169.8539,36.5523
2017-11-09 11:40:24.953,133.005,169.8539,36.5523
2017-11-09 11:44:19.172,133.005,169.8539,36.5523
2017-11-09 11:45:08.473,133.005,169.8539,36.8594
2017-11-09 11:45:08.498,133.005,173.826,36.8594
2017-11-09 11:45:08.517,134.3619,173.826,36.8594
2017-11-09 11:45:08.537,134.3619,173.826,36.8594
2017-11-09 11:45:08.563,134.3619,173.826,36.8594
2017-11-09 11:45:08.686,134.3619,173.826,36.8594
2017-11-09 11:48:46.901,134.3619,173.826,36.8594
2017-11-09 11:53:45.949,134.3619,173.826,36.8594
2017-11-09 11:59:10.950,134.3619,173.826,36.8594
2017-11-09 12:00:08.588,134.3619,173.826,37.1676
2017-11-09 12:00:08.607,134.3619,175.1978,37.1676
2017-11-09 12:00:08.631,135.3668,175.1978,37.1676
2017-11-09 12:00:08.656,135.3668,175.1978,37.1676
2017-11-09 12:00:08.675,135.3668,175.1978,37.1676
2017-11-09 12:00:08.795,135.3668,175.1978,37.1676
2017-11-09 12:02:23.484,135.3668,175.1978,37.1676
2017-11-09 12:06:44.943,135.3668,175.1978,37.1676
2017-11-09 12:10:31.568,135.3668,175.1978,37.1676
2017-11-09 12:14:22.120,135.3668,175.1978,37.1676
2017-11-09 12:15:07.954,135.3668,175.1978,37.9191
2017-11-09 12:15:07.972,135.3668,176.9064,37.9191
2017-11-09 12:15:07.990,132.6686,176.9064,37.9191
2017-11-09 12:15:08.009,132.6686,176.9064,37.9191
2017-11-09 12:15:08.027,132.6686,176.9064,37.9191
2017-11-09 12:15:08.132,132.6686,176.9064,37.9191
2017-11-09 12:17:48.052,132.6686,176.9064,37.9191
2017-11-09 12:21:50.607,132.6686,176.9064,37.9191
2017-11-09 12:25:13.814,132.6686,176.9064,37.9191
2017-11-09 12:28:40.168,132.6686,176.9064,37.9191
2017-11-09 12:30:08.313,132.6686,176.9064,37.5516
2017-11-09 12:30:08.334,132.6686,177.0665,37.5516
2017-11-09 12:30:08.352,132.2909,177.0665,37.5516
2017-11-09 12:30:08.370,132.2909,177.0665,37.5516
2017-11-09 12:30:08.389,132.2909,177.0665,37.5516
2017-11-09 12:30:08.498,132.2909,177.0665,37.5516
2017-11-09 12:33:02.889,132.2909,177.0665,37.5516
2017-11-09 12:36:20.612,132.2909,177.0665,37.5516
2017-11-09 12:39:59.945,132.2909,177.0665,37.5516
2017-11-09 12:44:11.222,132.2909,177.0665,37.5516
2017-11-09 12:45:08.293,132.2909,177.0665,37.8507
2017-11-09 12:45:08.313,132.2909,178.8167,37.8507
2017-11-09 12:45:08.332,133.7821,178.8167,37.8507
2017-11-09 12:45:08.351,133.7821,178.8167,37.8507
2017-11-09 12:45:08.381,133.7821,178.8167,37.8507
2017-11-09 12:45:08.494,133.7821,178.8167,37.8507
2017-11-09 12:47:35.238,133.7821,178.8167,37.8507
2017-11-09 12:50:42.403,133.7821,178.8167,37.8507
2017-11-09 12:54:23.143,133.7821,178.8167,37.8507
2017-11-09 12:58:15.649,133.7821,178.8167,37.8507
2017-11-09 13:00:08.657,133.7821,178.8167,38.2472
2017-11-09 13:00:08.676,133.7821,177.9337,38.2472
2017-11-09 13:00:08.706,134.1945,177.9337,38.2472
2017-11-09 13:00:08.723,134.1945,177.9337,38.2472
2017-11-09 13:00:08.742,134.1945,177.9337,38.2472
2017-11-09 13:00:08.855,134.1945,177.9337,38.2472
2017-11-09 13:01:56.838,134.1945,177.9337,38.2472
2017-11-09 13:04:52.995,134.1945,177.9337,38.2472
2017-11-09 13:08:25.518,134.1945,177.9337,38.2472
2017-11-09 13:12:18.904,134.1945,177.9337,38.2472
2017-11-09 13:15:08.485,134.1945,177.9337,38.614000000000004
2017-11-09 13:15:08.509,134.1945,177.7418,38.614000000000004
2017-11-09 13:15:08.527,135.1841,177.7418,38.614000000000004
2017-11-09 13:15:08.545,135.1841,177.7418,38.614000000000004
2017-11-09 13:15:08.563,135.1841,177.7418,38.614000000000004
2017-11-09 13:15:08.694,135.1841,177.7418,38.614000000000004
2017-11-09 13:16:57.426,135.1841,177.7418,38.614000000000004
2017-11-09 13:21:43.123,135.1841,177.7418,38.614000000000004
2017-11-09 13:25:39.677,135.1841,177.7418,38.614000000000004
2017-11-09 13:29:32.449,135.1841,177.7418,38.614000000000004
2017-11-09 13:30:10.017,135.1841,177.7418,38.8936
2017-11-09 13:30:10.035,135.1841,183.8914,38.8936
2017-11-09 13:30:10.053,134.6402,183.8914,38.8936
2017-11-09 13:30:10.071,134.6402,183.8914,38.8936
2017-11-09 13:30:10.108,134.6402,183.8914,38.8936
2017-11-09 13:30:10.261,134.6402,183.8914,38.8936
2017-11-09 13:35:00.101,134.6402,183.8914,38.8936
2017-11-09 13:39:59.074,134.6402,183.8914,38.8936
2017-11-09 13:44:22.220,134.6402,183.8914,38.8936
2017-11-09 13:45:08.542,134.6402,183.8914,39.3532
2017-11-09 13:45:08.604,134.6402,185.293,39.3532
2017-11-09 13:45:08.622,137.8357,185.293,39.3532
2017-11-09 13:45:08.639,137.8357,185.293,39.3532
2017-11-09 13:45:08.658,137.8357,185.293,39.3532
2017-11-09 13:45:08.786,137.8357,185.293,39.3532
2017-11-09 13:49:16.745,137.8357,185.293,39.3532
2017-11-09 13:53:50.082,137.8357,185.293,39.3532
2017-11-09 13:59:53.023,137.8357,185.293,39.3532
2017-11-09 14:00:08.682,137.8357,185.293,39.8143
2017-11-09 14:00:08.700,137.8357,185.3894,39.8143
2017-11-09 14:00:08.718,137.221,185.3894,39.8143
2017-11-09 14:00:08.735,137.221,185.3894,39.8143
2017-11-09 14:00:08.753,137.221,185.3894,39.8143
2017-11-09 14:00:08.910,137.221,185.3894,39.8143
2017-11-09 14:04:36.827,137.221,185.3894,39.8143
2017-11-09 14:09:09.133,137.221,185.3894,39.8143
2017-11-09 14:13:24.783,137.221,185.3894,39.8143
2017-11-09 14:30:07.846,135.2173,185.7342,39.4943
2017-11-09 14:30:07.864,135.2173,185.4047,39.4943
2017-11-09 14:30:07.882,134.8557,185.4047,39.4943
2017-11-09 14:30:07.904,134.8557,185.4047,39.4943
2017-11-09 14:30:07.922,134.8557,185.4047,39.4943
2017-11-09 14:30:08.035,134.8557,185.4047,39.4943
2017-11-09 14:32:50.189,134.8557,185.4047,39.4943
2017-11-09 14:38:41.395,134.8557,185.4047,39.4943
2017-11-09 14:44:04.028,134.8557,185.4047,39.4943
2017-11-09 14:45:08.420,134.8557,185.4047,37.6569
2017-11-09 14:45:08.440,134.8557,185.9148,37.6569
2017-11-09 14:45:08.469,140.6274,185.9148,37.6569
2017-11-09 14:45:08.486,140.6274,185.9148,37.6569
2017-11-09 14:45:08.505,140.6274,185.9148,37.6569
2017-11-09 14:45:08.625,140.6274,185.9148,37.6569
2017-11-09 14:48:05.714,140.6274,185.9148,37.6569
2017-11-09 14:53:09.904,140.6274,185.9148,37.6569
2017-11-09 14:59:00.842,140.6274,185.9148,37.6569
2017-11-09 15:00:08.615,140.6274,185.9148,36.1923
2017-11-09 15:00:08.631,140.6274,186.0568,36.1923
2017-11-09 15:00:08.648,141.3825,186.0568,36.1923
2017-11-09 15:00:08.666,141.3825,186.0568,36.1923
2017-11-09 15:00:08.684,141.3825,186.0568,36.1923
2017-11-09 15:00:08.805,141.3825,186.0568,36.1923
2017-11-09 15:03:40.934,141.3825,186.0568,36.1923
2017-11-09 15:08:25.896,141.3825,186.0568,36.1923
2017-11-09 15:12:59.132,141.3825,186.0568,36.1923
2017-11-09 15:15:14.877,141.3825,186.0568,35.5811
2017-11-09 15:15:14.896,141.3825,186.3351,35.5811
2017-11-09 15:15:14.914,140.9735,186.3351,35.5811
2017-11-09 15:15:14.960,140.9735,186.3351,35.5811
2017-11-09 15:15:14.979,140.9735,186.3351,35.5811
2017-11-09 15:15:15.127,140.9735,186.3351,35.5811
2017-11-09 15:18:24.169,140.9735,186.3351,35.5811
2017-11-09 15:24:03.814,140.9735,186.3351,35.5811
2017-11-09 15:28:21.787,140.9735,186.3351,35.5811
2017-11-09 15:30:14.388,140.9735,186.3351,34.8475
2017-11-09 15:30:14.406,140.9735,186.3422,34.8475
2017-11-09 15:30:14.444,140.6073,186.3422,34.8475
