Date,ahuDat,ahuStatic,hws,oat,vavDat,vavDpr,vavHtg,znt
2018-02-01 13:00:03.072000-06:00,64.2733,0.43081074953079224,160.4784,5.8473,104.1611,70.0,100.0,72.7447
2018-02-01 13:00:06.628000-06:00,64.2733,0.43081074953079224,165.6374,5.8473,104.1611,70.0,100.0,72.7447
2018-02-01 13:00:06.688000-06:00,64.2733,0.43081074953079224,165.6374,6.3538,104.1611,70.0,100.0,72.7447
2018-02-01 13:15:02.763000-06:00,64.2733,0.43081074953079224,165.6374,6.3538,66.5194,70.0,100.0,72.7447
2018-02-01 13:15:02.777000-06:00,64.2733,0.43081074953079224,165.6374,6.3538,66.5194,70.0,100.0,71.8727
2018-02-01 13:15:06.067000-06:00,64.2733,0.43081074953079224,162.2408,6.3538,66.5194,70.0,100.0,71.8727
2018-02-01 13:15:06.130000-06:00,64.2733,0.43081074953079224,162.2408,6.5171,66.5194,70.0,100.0,71.8727
2018-02-01 13:30:02.750000-06:00,64.2733,0.43081074953079224,162.2408,6.5171,114.0381,70.0,100.0,71.8727
2018-02-01 13:30:02.764000-06:00,64.2733,0.43081074953079224,162.2408,6.5171,114.0381,70.0,100.0,70.1309
2018-02-01 13:30:06.122000-06:00,64.2733,0.43081074953079224,161.0012,6.5171,114.0381,70.0,100.0,70.1309
2018-02-01 13:30:06.165000-06:00,64.2733,0.43081074953079224,161.0012,7.0346,114.0381,70.0,100.0,70.1309
2018-02-01 13:45:02.730000-06:00,64.2733,0.43081074953079224,161.0012,7.0346,113.8269,70.0,100.0,70.1309
